symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
TSLA,2017-11-29 00:00:00+00:00,307.54,318.0,301.23,317.3,8767400,61.508,63.6,60.246,63.46,43837000,0.0,1.0
TSLA,2017-11-30 00:00:00+00:00,308.85,310.7,304.54,308.56,4351600,61.77,62.14,60.908,61.712,21758000,0.0,1.0
TSLA,2017-12-01 00:00:00+00:00,306.53,310.32,305.05,305.44,4292900,61.306,62.064,61.01,61.088,21464500,0.0,1.0
TSLA,2017-12-04 00:00:00+00:00,305.2,308.265,300.61,306.5,5811205,61.04,61.653,60.122,61.3,29056025,0.0,1.0
TSLA,2017-12-05 00:00:00+00:00,303.7,308.0,301.0,302.0,4628462,60.74,61.6,60.2,60.4,23142310,0.0,1.0
TSLA,2017-12-06 00:00:00+00:00,313.26,313.39,300.0,300.1,7160938,62.652,62.678,60.0,60.02,35804690,0.0,1.0
TSLA,2017-12-07 00:00:00+00:00,311.24,318.6341,311.05,312.0,4705140,62.248,63.72682,62.21,62.4,23525700,0.0,1.0
TSLA,2017-12-08 00:00:00+00:00,315.13,316.98,311.26,314.6,3442898,63.026,63.396,62.252,62.92,17214490,0.0,1.0
TSLA,2017-12-11 00:00:00+00:00,328.91,329.01,313.75,314.63,7938000,65.782,65.802,62.75,62.926,39690000,0.0,1.0
TSLA,2017-12-12 00:00:00+00:00,341.03,341.44,330.03,330.45,8648534,68.206,68.288,66.006,66.09,43242670,0.0,1.0
TSLA,2017-12-13 00:00:00+00:00,339.03,344.22,336.5,340.93,6189204,67.806,68.844,67.3,68.186,30946020,0.0,1.0
TSLA,2017-12-14 00:00:00+00:00,337.89,347.44,336.9,341.01,5744750,67.578,69.488,67.38,68.202,28723750,0.0,1.0
TSLA,2017-12-15 00:00:00+00:00,343.45,343.9,335.76,342.04,6832071,68.69,68.78,67.152,68.408,34160355,0.0,1.0
TSLA,2017-12-18 00:00:00+00:00,338.87,346.73,337.58,344.9,5441450,67.774,69.346,67.516,68.98,27207250,0.0,1.0
TSLA,2017-12-19 00:00:00+00:00,331.1,341.49,330.3,340.26,6792009,66.22,68.298,66.06,68.052,33960045,0.0,1.0
TSLA,2017-12-20 00:00:00+00:00,328.98,333.1,325.04,332.69,5937684,65.796,66.62,65.008,66.538,29688420,0.0,1.0
TSLA,2017-12-21 00:00:00+00:00,331.66,333.74,327.21,329.59,4344701,66.332,66.748,65.442,65.918,21723505,0.0,1.0
TSLA,2017-12-22 00:00:00+00:00,325.2,330.92,324.82,329.51,4186131,65.04,66.184,64.964,65.902,20930655,0.0,1.0
TSLA,2017-12-26 00:00:00+00:00,317.29,323.94,316.58,323.83,4321909,63.458,64.788,63.316,64.766,21609545,0.0,1.0
TSLA,2017-12-27 00:00:00+00:00,311.64,317.68,310.75,316.0,4645441,62.328,63.536,62.15,63.2,23227205,0.0,1.0
TSLA,2017-12-28 00:00:00+00:00,315.36,315.82,309.54,311.75,4294689,63.072,63.164,61.908,62.35,21473445,0.0,1.0
TSLA,2017-12-29 00:00:00+00:00,311.35,316.41,310.0,316.18,3727621,62.27,63.282,62.0,63.236,18638105,0.0,1.0
TSLA,2018-01-02 00:00:00+00:00,320.53,322.11,311.0,312.0,4326988,64.106,64.422,62.2,62.4,21634940,0.0,1.0
TSLA,2018-01-03 00:00:00+00:00,317.25,325.25,315.55,321.0,4185665,63.45,65.05,63.11,64.2,20928325,0.0,1.0
TSLA,2018-01-04 00:00:00+00:00,314.62,318.55,305.68,312.87,9915932,62.924,63.71,61.136,62.574,49579660,0.0,1.0
TSLA,2018-01-05 00:00:00+00:00,316.58,317.24,312.0,316.62,4578729,63.316,63.448,62.4,63.324,22893645,0.0,1.0
TSLA,2018-01-08 00:00:00+00:00,336.41,337.02,315.5,316.0,9777059,67.282,67.404,63.1,63.2,48885295,0.0,1.0
TSLA,2018-01-09 00:00:00+00:00,333.69,338.8,327.4,335.16,7109115,66.738,67.76,65.48,67.032,35545575,0.0,1.0
TSLA,2018-01-10 00:00:00+00:00,334.8,337.0,330.0,332.2,4236168,66.96,67.4,66.0,66.44,21180840,0.0,1.0
TSLA,2018-01-11 00:00:00+00:00,337.95,344.81,333.26,335.24,6619082,67.59,68.962,66.652,67.048,33095410,0.0,1.0
TSLA,2018-01-12 00:00:00+00:00,336.22,340.41,333.67,338.63,4805025,67.244,68.082,66.734,67.726,24025125,0.0,1.0
TSLA,2018-01-16 00:00:00+00:00,340.06,345.0,334.8,337.54,6392397,68.012,69.0,66.96,67.508,31961985,0.0,1.0
TSLA,2018-01-17 00:00:00+00:00,347.16,349.0,339.75,340.47,7062337,69.432,69.8,67.95,68.094,35311685,0.0,1.0
TSLA,2018-01-18 00:00:00+00:00,344.57,352.3,343.74,345.67,5619990,68.914,70.46,68.748,69.134,28099950,0.0,1.0
TSLA,2018-01-19 00:00:00+00:00,350.02,350.59,342.6,345.0,4812052,70.004,70.118,68.52,69.0,24060260,0.0,1.0
TSLA,2018-01-22 00:00:00+00:00,351.56,357.83,349.2,349.4,6157941,70.312,71.566,69.84,69.88,30789705,0.0,1.0
TSLA,2018-01-23 00:00:00+00:00,352.79,360.5,351.0,360.0,5428872,70.558,72.1,70.2,72.0,27144360,0.0,1.0
