symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
HPQ,2018-02-16 00:00:00+00:00,21.4,21.71,21.33,21.4,6063183,18.7240944987,18.9953313817,18.6628474606,18.7240944987,6063183,0.0,1.0
HPQ,2018-02-20 00:00:00+00:00,21.39,21.59,21.23,21.27,8000645,18.7153449219,18.8903364592,18.575351692,18.6103499994,8000645,0.0,1.0
HPQ,2018-02-21 00:00:00+00:00,21.17,21.74,21.17,21.45,7443505,18.5228542308,19.0215801123,18.5228542308,18.7678423831,7443505,0.0,1.0
HPQ,2018-02-22 00:00:00+00:00,21.39,21.64,21.25,21.26,10396070,18.7153449219,18.9340843436,18.5928508457,18.6016004226,10396070,0.0,1.0
HPQ,2018-02-23 00:00:00+00:00,22.13,23.22,22.0,22.75,21855893,19.3628136101,20.3165174888,19.2490691108,19.905287376,21855893,0.0,1.0
HPQ,2018-02-26 00:00:00+00:00,23.46,23.55,22.55,22.55,21337455,20.5265073337,20.6052535255,19.7302958386,19.7302958386,21337455,0.0,1.0
HPQ,2018-02-27 00:00:00+00:00,23.52,23.83,23.26,23.37,15253996,20.5790047949,20.8502416778,20.3515157963,20.4477611418,15253996,0.0,1.0
HPQ,2018-02-28 00:00:00+00:00,23.39,23.9,23.39,23.67,13264933,20.4652602956,20.9114887159,20.4652602956,20.7102484479,13264933,0.0,1.0
HPQ,2018-03-01 00:00:00+00:00,23.35,23.79,23.02,23.47,12042409,20.4302619881,20.8152433703,20.1415259514,20.5352569105,12042409,0.0,1.0
HPQ,2018-03-02 00:00:00+00:00,23.57,23.63,23.08,23.23,10112562,20.6227526792,20.6752501404,20.1940234126,20.3252670657,10112562,0.0,1.0
